1707317697.860098 server started (49944): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1707317697.860112 on Linux 6.1.74 #1-NixOS SMP PREEMPT_DYNAMIC Sat Jan 20 10:50:11 UTC 2024
1707317697.860122 using libevent 2.1.12-stable (poll); utf8proc 2.9.0; ncurses 6.4
1707317697.860158 input_key_build: 0x10e003 (PasteStart) is \033[200~
1707317697.869069 cmdq_append <global>: [bind-key/0x1de8190]
1707317697.869073 yylex_token: bind
1707317697.869075 yylex_token: -n
1707317697.869078 yylex_token: MouseDrag1Pane
1707317697.869080 yylex_token: if
1707317697.869083 yylex_token: -F
1707317697.869088 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869091 yylex_token: send
1707317697.869093 yylex_token: -M
1707317697.869096 yylex_token: copy-mode
1707317697.869098 yylex_token: -M
1707317697.869102 cmd_parse_build_commands 0:0: bind
1707317697.869104 cmd_parse_build_commands 0:1: -n
1707317697.869110 cmd_parse_build_commands 0:2: MouseDrag1Pane
1707317697.869113 cmd_parse_build_commands 0:3 0:0: if
1707317697.869116 cmd_parse_build_commands 0:3 0:1: -F
1707317697.869120 cmd_parse_build_commands 0:3 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869123 cmd_parse_build_commands 0:3 0:3 0:0: send
1707317697.869125 cmd_parse_build_commands 0:3 0:3 0:1: -M
1707317697.869128 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1707317697.869130 cmd_parse_build_commands 0:3 0:4 0:1: -M
1707317697.869133 cmd_parse_build_commands 0:0: if
1707317697.869136 cmd_parse_build_commands 0:1: -F
1707317697.869138 cmd_parse_build_commands 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869141 cmd_parse_build_commands 0:3 0:0: send
1707317697.869144 cmd_parse_build_commands 0:3 0:1: -M
1707317697.869146 cmd_parse_build_commands 0:4 0:0: copy-mode
1707317697.869148 cmd_parse_build_commands 0:4 0:1: -M
1707317697.869151 cmd_parse_build_commands 0:0: send
1707317697.869153 cmd_parse_build_commands 0:1: -M
1707317697.869156 args_parse: -M
1707317697.869159 args_parse: flags end at 2 of 2
1707317697.869162 cmd_parse_build_commands: send-keys -M
1707317697.869164 cmd_parse_build_commands 0:0: copy-mode
1707317697.869167 cmd_parse_build_commands 0:1: -M
1707317697.869169 args_parse: -M
1707317697.869172 args_parse: flags end at 2 of 2
1707317697.869174 cmd_parse_build_commands: copy-mode -M
1707317697.869177 args_parse: -F
1707317697.869180 args_parse: flags end at 2 of 5
1707317697.869182 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1707317697.869185 args_parse: 3 = send-keys -M (type 2)
1707317697.869188 args_parse: 4 = copy-mode -M (type 2)
1707317697.869193 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M }
1707317697.869196 args_parse: -n
1707317697.869198 args_parse: flags end at 2 of 4
1707317697.869201 args_parse: 2 = MouseDrag1Pane (type 1)
1707317697.869206 args_parse: 3 = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } (type 2)
1707317697.869212 cmd_parse_build_commands: bind-key -n MouseDrag1Pane { if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } }
1707317697.869215 cmdq_get_command: [bind-key/0x1de8fc0] group 819
1707317697.869218 cmdq_append <global>: [bind-key/0x1de8fc0]
1707317697.869220 yylex_token: bind
1707317697.869223 yylex_token: -n
1707317697.869225 yylex_token: WheelUpPane
1707317697.869228 yylex_token: if
1707317697.869230 yylex_token: -F
1707317697.869233 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869236 yylex_token: send
1707317697.869238 yylex_token: -M
1707317697.869241 yylex_token: copy-mode
1707317697.869243 yylex_token: -e
1707317697.869246 cmd_parse_build_commands 0:0: bind
1707317697.869248 cmd_parse_build_commands 0:1: -n
1707317697.869250 cmd_parse_build_commands 0:2: WheelUpPane
1707317697.869253 cmd_parse_build_commands 0:3 0:0: if
1707317697.869255 cmd_parse_build_commands 0:3 0:1: -F
1707317697.869259 cmd_parse_build_commands 0:3 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869261 cmd_parse_build_commands 0:3 0:3 0:0: send
1707317697.869264 cmd_parse_build_commands 0:3 0:3 0:1: -M
1707317697.869267 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1707317697.869270 cmd_parse_build_commands 0:3 0:4 0:1: -e
1707317697.869272 cmd_parse_build_commands 0:0: if
1707317697.869275 cmd_parse_build_commands 0:1: -F
1707317697.869277 cmd_parse_build_commands 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869280 cmd_parse_build_commands 0:3 0:0: send
1707317697.869283 cmd_parse_build_commands 0:3 0:1: -M
1707317697.869285 cmd_parse_build_commands 0:4 0:0: copy-mode
1707317697.869288 cmd_parse_build_commands 0:4 0:1: -e
1707317697.869290 cmd_parse_build_commands 0:0: send
1707317697.869293 cmd_parse_build_commands 0:1: -M
1707317697.869296 args_parse: -M
1707317697.869298 args_parse: flags end at 2 of 2
1707317697.869301 cmd_parse_build_commands: send-keys -M
1707317697.869303 cmd_parse_build_commands 0:0: copy-mode
1707317697.869308 cmd_parse_build_commands 0:1: -e
1707317697.869310 args_parse: -e
1707317697.869313 args_parse: flags end at 2 of 2
1707317697.869316 cmd_parse_build_commands: copy-mode -e
1707317697.869318 args_parse: -F
1707317697.869321 args_parse: flags end at 2 of 5
1707317697.869324 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1707317697.869326 args_parse: 3 = send-keys -M (type 2)
1707317697.869329 args_parse: 4 = copy-mode -e (type 2)
1707317697.869334 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e }
1707317697.869337 args_parse: -n
1707317697.869339 args_parse: flags end at 2 of 4
1707317697.869342 args_parse: 2 = WheelUpPane (type 1)
1707317697.869346 args_parse: 3 = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } (type 2)
1707317697.869352 cmd_parse_build_commands: bind-key -n WheelUpPane { if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } }
1707317697.869355 cmdq_get_command: [bind-key/0x1de91f0] group 835
1707317697.869358 cmdq_append <global>: [bind-key/0x1de91f0]
1707317697.869361 yylex_token: bind
1707317697.869363 yylex_token: -n
1707317697.869366 yylex_token: MouseDown2Pane
1707317697.869368 yylex_token: select-pane
1707317697.869370 yylex_token: -t=
1707317697.869373 yylex_token: if
1707317697.869375 yylex_token: -F
1707317697.869378 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869381 yylex_token: send
1707317697.869383 yylex_token: -M
1707317697.869385 yylex_token: paste
1707317697.869388 yylex_token: -p
1707317697.869391 cmd_parse_build_commands 0:0: bind
1707317697.869393 cmd_parse_build_commands 0:1: -n
1707317697.869396 cmd_parse_build_commands 0:2: MouseDown2Pane
1707317697.869398 cmd_parse_build_commands 0:3 0:0: select-pane
1707317697.869401 cmd_parse_build_commands 0:3 0:1: -t=
1707317697.869403 cmd_parse_build_commands 0:3 1:0: if
1707317697.869405 cmd_parse_build_commands 0:3 1:1: -F
1707317697.869408 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869411 cmd_parse_build_commands 0:3 1:3 0:0: send
1707317697.869414 cmd_parse_build_commands 0:3 1:3 0:1: -M
1707317697.869417 cmd_parse_build_commands 0:3 1:4 0:0: paste
1707317697.869419 cmd_parse_build_commands 0:3 1:4 0:1: -p
1707317697.869422 cmd_parse_build_commands 0:0: select-pane
1707317697.869424 cmd_parse_build_commands 0:1: -t=
1707317697.869427 cmd_parse_build_commands 1:0: if
1707317697.869429 cmd_parse_build_commands 1:1: -F
1707317697.869432 cmd_parse_build_commands 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869435 cmd_parse_build_commands 1:3 0:0: send
1707317697.869437 cmd_parse_build_commands 1:3 0:1: -M
1707317697.869440 cmd_parse_build_commands 1:4 0:0: paste
1707317697.869442 cmd_parse_build_commands 1:4 0:1: -p
1707317697.869446 args_parse: -t = =
1707317697.869448 args_parse: flags end at 2 of 2
1707317697.869451 cmd_parse_build_commands 0:0: send
1707317697.869453 cmd_parse_build_commands 0:1: -M
1707317697.869456 args_parse: -M
1707317697.869459 args_parse: flags end at 2 of 2
1707317697.869461 cmd_parse_build_commands: send-keys -M
1707317697.869464 cmd_parse_build_commands 0:0: paste
1707317697.869466 cmd_parse_build_commands 0:1: -p
1707317697.869470 args_parse: -p
1707317697.869472 args_parse: flags end at 2 of 2
1707317697.869475 cmd_parse_build_commands: paste-buffer -p
1707317697.869477 args_parse: -F
1707317697.869480 args_parse: flags end at 2 of 5
1707317697.869483 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1707317697.869486 args_parse: 3 = send-keys -M (type 2)
1707317697.869489 args_parse: 4 = paste-buffer -p (type 2)
1707317697.869494 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p }
1707317697.869502 args_parse: -n
1707317697.869506 args_parse: flags end at 2 of 4
1707317697.869509 args_parse: 2 = MouseDown2Pane (type 1)
1707317697.869514 args_parse: 3 = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p } (type 2)
1707317697.869523 cmd_parse_build_commands: bind-key -n MouseDown2Pane { select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p } }
1707317697.869528 cmdq_get_command: [bind-key/0x1de9ec0] group 851
1707317697.869530 cmdq_append <global>: [bind-key/0x1de9ec0]
1707317697.869532 yylex_token: bind
1707317697.869535 yylex_token: -n
1707317697.869537 yylex_token: DoubleClick1Pane
1707317697.869540 yylex_token: select-pane
1707317697.869542 yylex_token: -t=
1707317697.869544 yylex_token: if
1707317697.869546 yylex_token: -F
1707317697.869548 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869551 yylex_token: send
1707317697.869553 yylex_token: -M
1707317697.869555 yylex_token: copy-mode
1707317697.869557 yylex_token: -H
1707317697.869559 yylex_token: send
1707317697.869561 yylex_token: -X
1707317697.869563 yylex_token: select-word
1707317697.869565 yylex_token: run
1707317697.869581 yylex_token: -d0.3
1707317697.869585 yylex_token: send
1707317697.869587 yylex_token: -X
1707317697.869593 yylex_token: copy-pipe-and-cancel
1707317697.869597 cmd_parse_build_commands 0:0: bind
1707317697.869600 cmd_parse_build_commands 0:1: -n
1707317697.869603 cmd_parse_build_commands 0:2: DoubleClick1Pane
1707317697.869605 cmd_parse_build_commands 0:3 0:0: select-pane
1707317697.869607 cmd_parse_build_commands 0:3 0:1: -t=
1707317697.869610 cmd_parse_build_commands 0:3 1:0: if
1707317697.869620 cmd_parse_build_commands 0:3 1:1: -F
1707317697.869623 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869626 cmd_parse_build_commands 0:3 1:3 0:0: send
1707317697.869628 cmd_parse_build_commands 0:3 1:3 0:1: -M
1707317697.869631 cmd_parse_build_commands 0:3 1:4 0:0: copy-mode
1707317697.869634 cmd_parse_build_commands 0:3 1:4 0:1: -H
1707317697.869636 cmd_parse_build_commands 0:3 1:4 1:0: send
1707317697.869638 cmd_parse_build_commands 0:3 1:4 1:1: -X
1707317697.869641 cmd_parse_build_commands 0:3 1:4 1:2: select-word
1707317697.869643 cmd_parse_build_commands 0:3 1:4 2:0: run
1707317697.869646 cmd_parse_build_commands 0:3 1:4 2:1: -d0.3
1707317697.869648 cmd_parse_build_commands 0:3 1:4 3:0: send
1707317697.869650 cmd_parse_build_commands 0:3 1:4 3:1: -X
1707317697.869653 cmd_parse_build_commands 0:3 1:4 3:2: copy-pipe-and-cancel
1707317697.869656 cmd_parse_build_commands 0:0: select-pane
1707317697.869658 cmd_parse_build_commands 0:1: -t=
1707317697.869661 cmd_parse_build_commands 1:0: if
1707317697.869663 cmd_parse_build_commands 1:1: -F
1707317697.869666 cmd_parse_build_commands 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869669 cmd_parse_build_commands 1:3 0:0: send
1707317697.869673 cmd_parse_build_commands 1:3 0:1: -M
1707317697.869676 cmd_parse_build_commands 1:4 0:0: copy-mode
1707317697.869686 cmd_parse_build_commands 1:4 0:1: -H
1707317697.869688 cmd_parse_build_commands 1:4 1:0: send
1707317697.869691 cmd_parse_build_commands 1:4 1:1: -X
1707317697.869693 cmd_parse_build_commands 1:4 1:2: select-word
1707317697.869696 cmd_parse_build_commands 1:4 2:0: run
1707317697.869698 cmd_parse_build_commands 1:4 2:1: -d0.3
1707317697.869700 cmd_parse_build_commands 1:4 3:0: send
1707317697.869703 cmd_parse_build_commands 1:4 3:1: -X
1707317697.869705 cmd_parse_build_commands 1:4 3:2: copy-pipe-and-cancel
1707317697.869709 args_parse: -t = =
1707317697.869711 args_parse: flags end at 2 of 2
1707317697.869714 cmd_parse_build_commands 0:0: send
1707317697.869716 cmd_parse_build_commands 0:1: -M
1707317697.869719 args_parse: -M
1707317697.869722 args_parse: flags end at 2 of 2
1707317697.869725 cmd_parse_build_commands: send-keys -M
1707317697.869727 cmd_parse_build_commands 0:0: copy-mode
1707317697.869729 cmd_parse_build_commands 0:1: -H
1707317697.869732 cmd_parse_build_commands 1:0: send
1707317697.869734 cmd_parse_build_commands 1:1: -X
1707317697.869736 cmd_parse_build_commands 1:2: select-word
1707317697.869742 cmd_parse_build_commands 2:0: run
1707317697.869744 cmd_parse_build_commands 2:1: -d0.3
1707317697.869747 cmd_parse_build_commands 3:0: send
1707317697.869749 cmd_parse_build_commands 3:1: -X
1707317697.869752 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1707317697.869755 args_parse: -H
1707317697.869757 args_parse: flags end at 2 of 2
1707317697.869761 args_parse: -X
1707317697.869763 args_parse: flags end at 2 of 3
1707317697.869766 args_parse: 2 = select-word (type 1)
1707317697.869770 args_parse: -d = 0.3
1707317697.869772 args_parse: flags end at 2 of 2
1707317697.869776 args_parse: -X
1707317697.869778 args_parse: flags end at 2 of 3
1707317697.869781 args_parse: 2 = copy-pipe-and-cancel (type 1)
1707317697.869787 cmd_parse_build_commands: copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1707317697.869790 args_parse: -F
1707317697.869793 args_parse: flags end at 2 of 5
1707317697.869795 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1707317697.869798 args_parse: 3 = send-keys -M (type 2)
1707317697.869803 args_parse: 4 = copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type 2)
1707317697.869811 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1707317697.869814 args_parse: -n
1707317697.869816 args_parse: flags end at 2 of 4
1707317697.869819 args_parse: 2 = DoubleClick1Pane (type 1)
1707317697.869829 args_parse: 3 = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel } (type 2)
1707317697.869838 cmd_parse_build_commands: bind-key -n DoubleClick1Pane { select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel } }
1707317697.869842 cmdq_get_command: [bind-key/0x1dcfc60] group 868
1707317697.869845 cmdq_append <global>: [bind-key/0x1dcfc60]
1707317697.869847 yylex_token: bind
1707317697.869849 yylex_token: -n
1707317697.869852 yylex_token: TripleClick1Pane
1707317697.869854 yylex_token: select-pane
1707317697.869857 yylex_token: -t=
1707317697.869859 yylex_token: if
1707317697.869861 yylex_token: -F
1707317697.869865 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869867 yylex_token: send
1707317697.869869 yylex_token: -M
1707317697.869872 yylex_token: copy-mode
1707317697.869874 yylex_token: -H
1707317697.869877 yylex_token: send
1707317697.869880 yylex_token: -X
1707317697.869882 yylex_token: select-line
1707317697.869885 yylex_token: run
1707317697.869887 yylex_token: -d0.3
1707317697.869890 yylex_token: send
1707317697.869892 yylex_token: -X
1707317697.869895 yylex_token: copy-pipe-and-cancel
1707317697.869898 cmd_parse_build_commands 0:0: bind
1707317697.869900 cmd_parse_build_commands 0:1: -n
1707317697.869903 cmd_parse_build_commands 0:2: TripleClick1Pane
1707317697.869905 cmd_parse_build_commands 0:3 0:0: select-pane
1707317697.869908 cmd_parse_build_commands 0:3 0:1: -t=
1707317697.869910 cmd_parse_build_commands 0:3 1:0: if
1707317697.869913 cmd_parse_build_commands 0:3 1:1: -F
1707317697.869916 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869919 cmd_parse_build_commands 0:3 1:3 0:0: send
1707317697.869922 cmd_parse_build_commands 0:3 1:3 0:1: -M
1707317697.869925 cmd_parse_build_commands 0:3 1:4 0:0: copy-mode
1707317697.869928 cmd_parse_build_commands 0:3 1:4 0:1: -H
1707317697.869930 cmd_parse_build_commands 0:3 1:4 1:0: send
1707317697.869933 cmd_parse_build_commands 0:3 1:4 1:1: -X
1707317697.869935 cmd_parse_build_commands 0:3 1:4 1:2: select-line
1707317697.869938 cmd_parse_build_commands 0:3 1:4 2:0: run
1707317697.869940 cmd_parse_build_commands 0:3 1:4 2:1: -d0.3
1707317697.869943 cmd_parse_build_commands 0:3 1:4 3:0: send
1707317697.869947 cmd_parse_build_commands 0:3 1:4 3:1: -X
1707317697.869951 cmd_parse_build_commands 0:3 1:4 3:2: copy-pipe-and-cancel
1707317697.869954 cmd_parse_build_commands 0:0: select-pane
1707317697.869956 cmd_parse_build_commands 0:1: -t=
1707317697.869958 cmd_parse_build_commands 1:0: if
1707317697.869961 cmd_parse_build_commands 1:1: -F
1707317697.869964 cmd_parse_build_commands 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1707317697.869966 cmd_parse_build_commands 1:3 0:0: send
1707317697.869969 cmd_parse_build_commands 1:3 0:1: -M
1707317697.869971 cmd_parse_build_commands 1:4 0:0: copy-mode
1707317697.869974 cmd_parse_build_commands 1:4 0:1: -H
1707317697.869976 cmd_parse_build_commands 1:4 1:0: send
1707317697.869979 cmd_parse_build_commands 1:4 1:1: -X
1707317697.869981 cmd_parse_build_commands 1:4 1:2: select-line
1707317697.869983 cmd_parse_build_commands 1:4 2:0: run
1707317697.869986 cmd_parse_build_commands 1:4 2:1: -d0.3
1707317697.869988 cmd_parse_build_commands 1:4 3:0: send
1707317697.869991 cmd_parse_build_commands 1:4 3:1: -X
1707317697.869993 cmd_parse_build_commands 1:4 3:2: copy-pipe-and-cancel
1707317697.869998 args_parse: -t = =
1707317697.870000 args_parse: flags end at 2 of 2
1707317697.870003 cmd_parse_build_commands 0:0: send
1707317697.870005 cmd_parse_build_commands 0:1: -M
1707317697.870008 args_parse: -M
1707317697.870011 args_parse: flags end at 2 of 2
1707317697.870014 cmd_parse_build_commands: send-keys -M
1707317697.870016 cmd_parse_build_commands 0:0: copy-mode
1707317697.870019 cmd_parse_build_commands 0:1: -H
1707317697.870022 cmd_parse_build_commands 1:0: send
1707317697.870024 cmd_parse_build_commands 1:1: -X
1707317697.870026 cmd_parse_build_commands 1:2: select-line
1707317697.870029 cmd_parse_build_commands 2:0: run
1707317697.870031 cmd_parse_build_commands 2:1: -d0.3
1707317697.870033 cmd_parse_build_commands 3:0: send
1707317697.870036 cmd_parse_build_commands 3:1: -X
1707317697.870039 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1707317697.870042 args_parse: -H
1707317697.870044 args_parse: flags end at 2 of 2
1707317697.870048 args_parse: -X
1707317697.870050 args_parse: flags end at 2 of 3
1707317697.870052 args_parse: 2 = select-line (type 1)
1707317697.870056 args_parse: -d = 0.3
1707317697.870058 args_parse: flags end at 2 of 2
1707317697.870061 args_parse: -X
1707317697.870064 args_parse: flags end at 2 of 3
1707317697.870066 args_parse: 2 = copy-pipe-and-cancel (type 1)
1707317697.870071 cmd_parse_build_commands: copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1707317697.870074 args_parse: -F
1707317697.870077 args_parse: flags end at 2 of 5
1707317697.870079 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1707317697.870082 args_parse: 3 = send-keys -M (type 2)
1707317697.870087 args_parse: 4 = copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type 2)
1707317697.870096 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1707317697.870098 args_parse: -n
1707317697.870101 args_parse: flags end at 2 of 4
1707317697.870103 args_parse: 2 = TripleClick1Pane (type 1)
1707317697.870110 args_parse: 3 = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel } (type 2)
1707317697.870119 cmd_parse_build_commands: bind-key -n TripleClick1Pane { select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel } }
1707317697.870122 cmdq_get_command: [bind-key/0x1dec870] group 888
1707317697.870125 cmdq_append <global>: [bind-key/0x1dec870]
1707317697.870127 yylex_token: bind
1707317697.870130 yylex_token: -n
1707317697.870132 yylex_token: MouseDrag1Border
1707317697.870137 yylex_token: resize-pane
1707317697.870140 yylex_token: -M
1707317697.870142 cmd_parse_build_commands 0:0: bind
1707317697.870145 cmd_parse_build_commands 0:1: -n
1707317697.870148 cmd_parse_build_commands 0:2: MouseDrag1Border
1707317697.870150 cmd_parse_build_commands 0:3 0:0: resize-pane
1707317697.870153 cmd_parse_build_commands 0:3 0:1: -M
1707317697.870155 cmd_parse_build_commands 0:0: resize-pane
1707317697.870158 cmd_parse_build_commands 0:1: -M
1707317697.870161 args_parse: -M
1707317697.870163 args_parse: flags end at 2 of 2
1707317697.870166 cmd_parse_build_commands: resize-pane -M
1707317697.870168 args_parse: -n
1707317697.870172 args_parse: flags end at 2 of 4
1707317697.870174 args_parse: 2 = MouseDrag1Border (type 1)
1707317697.870178 args_parse: 3 = resize-pane -M (type 2)
1707317697.870183 cmd_parse_build_commands: bind-key -n MouseDrag1Border { resize-pane -M }
1707317697.870187 cmdq_get_command: [bind-key/0x1dec1e0] group 908
1707317697.870189 cmdq_append <global>: [bind-key/0x1dec1e0]
1707317697.870192 yylex_token: bind
1707317697.870194 yylex_token: -n
1707317697.870197 yylex_token: MouseDown1Status
1707317697.870199 yylex_token: select-window
1707317697.870202 yylex_token: -t=
1707317697.870204 cmd_parse_build_commands 0:0: bind
1707317697.870207 cmd_parse_build_commands 0:1: -n
1707317697.870209 cmd_parse_build_commands 0:2: MouseDown1Status
1707317697.870212 cmd_parse_build_commands 0:3 0:0: select-window
1707317697.870214 cmd_parse_build_commands 0:3 0:1: -t=
1707317697.870217 cmd_parse_build_commands 0:0: select-window
1707317697.870219 cmd_parse_build_commands 0:1: -t=
1707317697.870223 args_parse: -t = =
1707317697.870225 args_parse: flags end at 2 of 2
1707317697.870228 cmd_parse_build_commands: select-window -t =
1707317697.870230 args_parse: -n
1707317697.870232 args_parse: flags end at 2 of 4
1707317697.870235 args_parse: 2 = MouseDown1Status (type 1)
1707317697.870238 args_parse: 3 = select-window -t = (type 2)
1707317697.870243 cmd_parse_build_commands: bind-key -n MouseDown1Status { select-window -t = }
1707317697.870246 cmdq_get_command: [bind-key/0x1deb060] group 916
1707317697.870249 cmdq_append <global>: [bind-key/0x1deb060]
1707317697.870251 yylex_token: bind
1707317697.870253 yylex_token: -n
1707317697.870256 yylex_token: WheelDownStatus
1707317697.870259 yylex_token: next-window
1707317697.870261 cmd_parse_build_commands 0:0: bind
1707317697.870264 cmd_parse_build_commands 0:1: -n
1707317697.870266 cmd_parse_build_commands 0:2: WheelDownStatus
1707317697.870269 cmd_parse_build_commands 0:3 0:0: next-window
1707317697.870272 cmd_parse_build_commands 0:0: next-window
1707317697.870275 args_parse: flags end at 1 of 1
1707317697.870278 cmd_parse_build_commands: next-window
1707317697.870280 args_parse: -n
1707317697.870283 args_parse: flags end at 2 of 4
1707317697.870285 args_parse: 2 = WheelDownStatus (type 1)
1707317697.870288 args_parse: 3 = next-window (type 2)
1707317697.870293 cmd_parse_build_commands: bind-key -n WheelDownStatus { next-window }
1707317697.870296 cmdq_get_command: [bind-key/0x1ded0d0] group 924
1707317697.870298 cmdq_append <global>: [bind-key/0x1ded0d0]
1707317697.870301 yylex_token: bind
1707317697.870303 yylex_token: -n
1707317697.870305 yylex_token: WheelUpStatus
1707317697.870308 yylex_token: previous-window
1707317697.870311 cmd_parse_build_commands 0:0: bind
1707317697.870314 cmd_parse_build_commands 0:1: -n
1707317697.870316 cmd_parse_build_commands 0:2: WheelUpStatus
1707317697.870319 cmd_parse_build_commands 0:3 0:0: previous-window
1707317697.870322 cmd_parse_build_commands 0:0: previous-window
1707317697.870325 args_parse: flags end at 1 of 1
1707317697.870328 cmd_parse_build_commands: previous-window
1707317697.870331 args_parse: -n
1707317697.870333 args_parse: flags end at 2 of 4
1707317697.870335 args_parse: 2 = WheelUpStatus (type 1)
1707317697.870338 args_parse: 3 = previous-window (type 2)
1707317697.870342 cmd_parse_build_commands: bind-key -n WheelUpStatus { previous-window }
1707317697.870346 cmdq_get_command: [bind-key/0x1ded430] group 932
1707317697.870350 cmdq_append <global>: [bind-key/0x1ded430]
1707317697.870354 yylex_token: bind
1707317697.870356 yylex_token: -n
1707317697.870359 yylex_token: MouseDown3StatusLeft
1707317697.870362 yylex_token: display-menu
1707317697.870364 yylex_token: -t=
1707317697.870367 yylex_token: -xM
1707317697.870369 yylex_token: -yW
1707317697.870371 yylex_token: -T
1707317697.870374 yylex_token: #[align=centre]#{session_name}
1707317697.870377 yylex_token: Next
1707317697.870380 yylex_token: n
1707317697.870382 yylex_token: switch-client
1707317697.870385 yylex_token: -n
1707317697.870387 yylex_token: Previous
1707317697.870390 yylex_token: p
1707317697.870392 yylex_token: switch-client
1707317697.870394 yylex_token: -p
1707317697.870397 yylex_token: 
1707317697.870399 yylex_token: Renumber
1707317697.870402 yylex_token: N
1707317697.870404 yylex_token: move-window
1707317697.870407 yylex_token: -r
1707317697.870409 yylex_token: Rename
1707317697.870412 yylex_token: n
1707317697.870414 yylex_token: command-prompt
1707317697.870416 yylex_token: -I
1707317697.870419 yylex_token: #S
1707317697.870421 yylex_token: rename-session
1707317697.870424 yylex_token: --
1707317697.870426 yylex_token: %%
1707317697.870429 yylex_token: 
1707317697.870432 yylex_token: New Session
